"","ID","step","angle","TimeNum","locType","time","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y","Bottom.Temp","Exposure","Location","Year","TSR","HoD"
"2655","53201.5",7.51220372070938,-0.217513131683419,410009.483333333,"p",2016-10-09 17:29:00,1142147.81274123,-20.1804477947411,5066247.71926465,-4.93789047445993,0.0243515913237718,1.50965757706839,0.0243515913237718,1.50965757706839,20.7757848355732,1142147.81274123,5066247.71926465,-1.428571429,"Post","Carson","2016",20.1243055555556,17
"2719","53201.5",11.2925015503791,-0.127886530438988,410009.983333333,"p",2016-10-09 17:59:00,1142140.58613958,-9.01324667894413,5066245.66757431,-1.66708551663893,0.0131529464379659,0.804575043112822,0.0131529464379659,0.804575043112822,9.16612185252218,1142140.58613958,5066245.66757431,-1.428571429,"Post","Carson","2016",20.1451388888889,17
"2755","53201.5",7.24570307067483,0.113976475069434,410010.483333333,"p",2016-10-09 18:29:00,1142129.41832726,-24.865271678476,5066243.99408715,-4.08059105366846,0.174513609784452,2.17115821625233,0.174513609784452,2.17115821625233,25.1978760809656,1142129.41832726,5066243.99408715,-1.428571429,"Post","Carson","2016",20.1659722222222,18
"2825","53201.5",6.99611226958186,-0.098557862713414,410010.983333333,"p",2016-10-09 18:59:00,1142122.42124285,-11.8943970739485,5066242.11232659,-4.77770040865018,0.0126491106406735,0.794925153709455,0.0126491106406735,0.794925153709455,12.8180771938529,1142122.42124285,5066242.11232659,-1.428571429,"Post","Carson","2016",20.1868055555556,18
"2885","53201.5",9.30860738117266,-0.0508486425470469,410011.483333333,"p",2016-10-09 19:29:00,1142115.51918763,-20.5369964469879,5066240.9689891,-2.28776257771297,0.0631585306985525,1.36194383144093,0.0631585306985525,1.36194383144093,20.6640286651848,1142115.51918763,5066240.9689891,-1.428571429,"Post","Carson","2016",20.2076388888889,19
"2925","53201.5",6.5983424274667,-0.104535122538784,410011.983333333,"p",2016-10-09 19:59:00,1142106.27027618,-16.4537024571855,5066239.91646436,-0.648433783475154,0.277135345995418,2.45541625798967,0.277135345995418,2.45541625798967,16.4664747569461,1142106.27027618,5066239.91646436,-1.428571429,"Post","Carson","2016",20.2284722222222,19
"29441","53201.5",4.20484308443949,-0.0222793778958739,410012.483333333,"p",2016-10-09 20:29:00,1142099.67218792,-7.00345316257054,5066239.85854974,0.0120952192290454,0.0216794833886788,1.51023574318714,0.0216794833886788,1.51023574318714,7.00346360700529,1142099.67218792,5066239.85854974,-1.428571429,"Post","Carson","2016",20.2493055555556,20
"29851","53201.5",1.24499940975246,0.0341183267593852,410012.983333333,"p",2016-10-09 20:59:00,1142095.46772812,-5.48917109846945,5066239.91532231,0.0744364587211418,0.0188679622641132,1.04781200603925,0.0188679622641132,1.04781200603925,5.48967577682501,1142095.46772812,5066239.91532231,-1.428571429,"Post","Carson","2016",20.2701388888889,20
"3018","53201.5",2.21602803176869,-3.13623099741811,410013.483333333,"p",2016-10-09 21:29:00,1142094.22299328,-0.424740097045027,5066239.88965696,-0.0434544916870854,0.0286006992921502,1.94279000409205,0.0286006992921502,1.94279000409205,0.426957190928554,1142094.22299328,5066239.88965696,-1.428571429,"Post","Carson","2016",20.2909722222222,21
"30651","53201.5",8.66094392319988,0.00168196165342759,410013.983333333,"p",2016-10-09 21:59:00,1142096.43827361,9.2370621510886,5066239.94721816,0.30808670341694,0.0288790581563873,0.977345895781018,0.0288790581563873,0.977345895781018,9.24219858041883,1142096.43827361,5066239.94721816,-1.428571429,"Post","Carson","2016",20.3118055555556,21
"3135","53201.5",8.11597461784006,-3.09523169523783,410014.483333333,"p",2016-10-09 22:29:00,1142105.09590465,4.16767610450821,5066240.18674781,-0.191095868287483,0.0216794833886788,0.834907180469781,0.0216794833886788,0.834907180469781,4.17205485857572,1142105.09590465,5066240.18674781,-1.428571429,"Post","Carson","2016",20.3326388888889,22
"3165","53201.5",11.4029214497972,0.000302221638980527,410014.983333333,"p",2016-10-09 22:59:00,1142097.0021539,-25.2984365750524,5066239.58654545,-1.68794179782738,0.722717095411476,2.82424343851588,0.722717095411476,2.82424343851588,25.3546847871316,1142097.0021539,5066239.58654545,-1.428571429,"Post","Carson","2016",20.3534722222222,22
"3185","53201.5",10.5650030260755,-0.00200965192657021,410015.483333333,"p",2016-10-09 23:29:00,1142085.63071231,-14.9223289189745,5066238.73982609,-1.4802514271824,0.0716728679487573,2.06575748818684,0.0716728679487573,2.06575748818684,14.9955675002228,1142085.63071231,5066238.73982609,-1.428571429,"Post","Carson","2016",20.3743055555556,23
"3235","53201.5",11.1895455657036,0.00591981944044617,410015.983333333,"p",2016-10-09 23:59:00,1142075.09332062,-21.3003959176161,5066237.97650096,-1.49425565365259,0.0258263431402899,1.87896567291688,0.0258263431402899,1.87896567291688,21.3527437629375,1142075.09332062,5066237.97650096,-1.428571429,"Post","Carson","2016",20.3951388888889,23
"3245","53201.5",5.86668253779101,0.0111681715232286,410016.483333333,"p",2016-10-10 00:29:00,1142063.938,-18.5046615429703,5066237.102,-1.54666720997887,0,2.74992727176556,0,2.74992727176556,18.5691862578388,1142063.938,5066237.102,-1.428571429,"Post","Carson","2016",20.4159722222222,0
"32751","53201.5",2.098292214877,0.0510860126488915,410016.983333333,"p",2016-10-10 00:59:00,1142058.09474688,-6.58759536955166,5066236.57820909,-0.703493381612714,0.212722824351314,1.79158449423967,0.212722824351314,1.79158449423967,6.62505212741087,1142058.09474688,5066236.57820909,-1.428571429,"Post","Carson","2016",20.4368055555556,0
"3294","53201.5",0.79951704869507,0.0563681363263235,410017.483333333,"p",2016-10-10 01:29:00,1142056.01712731,-2.42277282273534,5066236.28439428,-0.481640651040237,0.604165540228835,2.6105522404273,0.604165540228835,2.6105522404273,2.47018336714492,1142056.01712731,5066236.28439428,-1.428571429,"Post","Carson","2016",20.4576388888889,1
"3334","53201.5",0.20322026280174,0.0446336774244869,410017.983333333,"p",2016-10-10 01:59:00,1142055.23305177,-0.318570564013192,5066236.12801951,-0.0620458131437775,0.0138202749610853,0.787708067750991,0.0138202749610853,0.787708067750991,0.324556446838382,1142055.23305177,5066236.12801951,-1.428571429,"Post","Carson","2016",20.4784722222222,1
"3364","53201.5",0.395496595728834,0.193845710490669,410018.483333333,"p",2016-10-10 02:29:00,1142055.03572837,-0.577791348083883,5066236.07941962,-0.195962083292053,0.457095176084806,2.4256487791929,0.457095176084806,2.4256487791929,0.610118004986537,1142055.03572837,5066236.07941962,-1.428571429,"Post","Carson","2016",20.4993055555556,2
"3384","53201.5",1.06222559220687,0.351518788891864,410018.983333333,"p",2016-10-10 02:59:00,1142054.67712019,-0.909874383241273,5066235.91263314,-0.607481386761306,0.180113852882003,1.80042133957582,0.180113852882003,1.80042133957582,1.09403154823804,1142054.67712019,5066235.91263314,-1.428571429,"Post","Carson","2016",20.5201388888889,2
"34181","53201.5",1.88880503422091,0.00720876824995198,410019.483333333,"p",2016-10-10 03:29:00,1142053.9271073,-2.10568432107723,5066235.16043378,-2.32671062345014,0.689467910783381,3.23597651412985,0.689467910783381,3.23597651412985,3.13807087002608,1142053.9271073,5066235.16043378,-1.428571429,"Post","Carson","2016",20.5409722222222,3
"3424","53201.5",2.13830069623605,-0.135496258909968,410019.983333333,"p",2016-10-10 03:59:00,1142052.60314233,-3.16934557418372,5066233.81332531,-2.8328395279799,0.304384625104488,3.78419119495831,0.304384625104488,3.78419119495831,4.2508506395642,1142052.60314233,5066233.81332531,-1.428571429,"Post","Carson","2016",20.5618055555556,3
"3444","53201.5",1.3280053452315,0.145840369854112,410020.483333333,"p",2016-10-10 04:29:00,1142050.91202335,-3.12754773285574,5066232.50472053,-2.33119132887451,0.923159249533903,2.96945163287769,0.923159249533903,2.96945163287769,3.90077015896999,1142050.91202335,5066232.50472053,-1.428571429,"Post","Carson","2016",20.5826388888889,4
"3454","53201.5",2.35230188944618,2.19862028705665,410020.983333333,"p",2016-10-10 04:59:00,1142049.991,-0.0125452629971088,5066231.548,-1.420276366469,0,2.33970040817195,0,2.33970040817195,1.42033177137388,1142049.991,5066231.548,-1.428571429,"Post","Carson","2016",20.6034722222222,4
"35041","53201.5",4.06616267763254,0.124501389077905,410021.483333333,"p",2016-10-10 05:29:00,1142052.32075533,12.1045413638264,5066231.22309343,-0.174021086395996,0.18718440105949,2.44043602661492,0.18718440105949,2.44043602661492,12.1057922073318,1142052.32075533,5066231.22309343,-1.428571429,"Post","Carson","2016",20.6243055555556,5
"3524","53201.5",2.40245590642925,-3.1086708013323,410021.983333333,"p",2016-10-10 05:59:00,1142056.38651585,-2.02187198696152,5066231.16590706,-0.0956026532497112,0.370245864257793,2.48775179630123,0.370245864257793,2.48775179630123,2.02413097376827,1142056.38651585,5066231.16590706,-1.428571429,"Post","Carson","2016",20.6451388888889,5
"3544","53201.5",0.552926603243723,0.0389426563196564,410022.483333333,"p",2016-10-10 06:29:00,1142053.98448709,-3.18221305263896,5066231.12060562,-0.0828804495475876,0.424451410646731,2.79796336645068,0.424451410646731,2.79796336645068,3.18329217655291,1142053.98448709,5066231.12060562,-1.428571429,"Post","Carson","2016",20.6659722222222,6
"3564","53201.5",0.627533477093997,3.07635990190346,410022.983333333,"p",2016-10-10 06:59:00,1142053.43248386,0.309821715093215,5066231.08866421,-0.0373563414517549,0.0575499782797526,1.62637049899462,0.0575499782797526,1.62637049899462,0.312065684415896,1142053.43248386,5066231.08866421,-1.428571429,"Post","Carson","2016",20.6868055555556,6
"3594","53201.5",4.45414850650661,-3.12223034457425,410023.483333333,"p",2016-10-10 07:29:00,1142054.06,-5.52147415061328,5066231.084,-0.0639733003433353,0,1.75207248708494,0,1.75207248708494,5.52184474419985,1142054.06,5066231.084,-1.428571429,"Post","Carson","2016",20.7076388888889,7
"3617","53201.5",2.11733044315693,0.0133150805345097,410023.983333333,"p",2016-10-10 07:59:00,1142049.60616844,-8.56200204636649,5066231.03086488,-0.115694183021729,0.304918021769786,2.78791230134665,0.304918021769786,2.78791230134665,8.56278367039417,1142049.60616844,5066231.03086488,-1.428571429,"Post","Carson","2016",20.7284722222222,7
"3643","53201.5",0.650191337995052,0.0861313452818129,410024.483333333,"p",2016-10-10 08:29:00,1142047.48951264,-1.88446637165153,5066230.97741915,-0.128472573394298,0.51427521814686,2.59428043973661,0.51427521814686,2.59428043973661,1.88884057241474,1142047.48951264,5066230.97741915,-1.428571429,"Post","Carson","2016",20.7493055555556,8
"3662","53201.5",0.241206494390317,0.418118218827217,410024.983333333,"p",2016-10-10 08:59:00,1142046.84334983,-1.12315550519154,5066230.90515302,-0.157674164360966,0.229669327512404,2.04498973102556,0.229669327512404,2.04498973102556,1.1341690486647,1142046.84334983,5066230.90515302,-1.428571429,"Post","Carson","2016",20.7701388888889,8
"3693","53201.5",0.327873735717533,1.342230530227,410025.483333333,"p",2016-10-10 09:29:00,1142046.63517352,0.338745728409814,5066230.78332035,-0.420767816477077,0.249709831604605,2.14575254864115,0.249709831604605,2.14575254864115,0.540179807007613,1142046.63517352,5066230.78332035,-1.428571429,"Post","Carson","2016",20.7909722222222,9
"3717","53201.5",0.681051388806274,-0.89697997834287,410025.983333333,"p",2016-10-10 09:59:00,1142046.73235762,-0.256570838543711,5066230.47018071,-0.844190686983202,0.329113962025314,2.1359356263708,0.329113962025314,2.1359356263708,0.882318826264176,1142046.73235762,5066230.47018071,-1.428571429,"Post","Carson","2016",20.8118055555556,9
"37331","53201.5",0.835386867577664,0.203709726187231,410026.483333333,"p",2016-10-10 10:29:00,1142046.35002951,-1.03547461936884,5066229.90657073,-1.38410320444934,0.773411274807912,2.92959041505805,0.773411274807912,2.92959041505805,1.72856858930272,1142046.35002951,5066229.90657073,-1.428571429,"Post","Carson","2016",20.8326388888889,10
"3743","53201.5",0.809555165852131,0.896938978156626,410026.983333333,"p",2016-10-10 10:59:00,1142046.0306166,0.105883384533084,5066229.13465972,-1.65733576158692,0.0445533388198909,2.84145719658066,0.0445533388198909,2.84145719658066,1.66071464067583,1142046.0306166,5066229.13465972,-1.428571429,"Post","Carson","2016",20.8534722222222,10
"3783","53201.5",1.23347401991748,-3.01695213927534,410027.483333333,"p",2016-10-10 11:29:00,1142046.422,0.0905708991405387,5066228.426,0.197651803521071,0,1.56533127484249,0,1.56533127484249,0.2174150942466,1142046.422,5066228.426,-1.428571429,"Post","Carson","2016",20.8743055555556,11
"3823","53201.5",0.925995965660087,-0.208957765085227,410027.983333333,"p",2016-10-10 11:59:00,1142045.6960652,-1.48312058978386,5066229.42323459,2.16766478675654,0.140381622728903,2.27218133079207,0.140381622728903,2.27218133079207,2.62648383044425,1142045.6960652,5066229.42323459,-1.428571429,"Post","Carson","2016",20.8951388888889,11
"3843","53201.5",0.515451313165328,-0.690395251495181,410028.483333333,"p",2016-10-10 12:29:00,1142045.31824397,0.0645385430887413,5066230.26864552,1.21365564806493,0.179223324374926,2.13757432619313,0.179223324374926,2.13757432619313,1.21537041910025,1142045.31824397,5066230.26864552,-1.428571429,"Post","Carson","2016",20.9159722222222,12
"38631","53201.5",NA,NA,410028.983333333,"p",2016-10-10 12:59:00,1142045.45578831,0.230810808696455,5066230.76540664,0.780115920851633,0.496011088585729,2.67622514000597,0.496011088585729,2.67622514000597,0.813544392997273,1142045.45578831,5066230.76540664,-1.428571429,"Post","Carson","2016",20.9368055555556,12
"1990","53209.4",22.6301722393042,NA,409920.616666667,"p",2016-10-06 00:37:00,1142871.386,-0.379475234625099,5066585.621,-37.3216145756265,0,11.1523365264863,0,11.1523365264863,37.3235437222313,1142871.386,5066585.621,-1.408163265,"Post","Carson","2016",16.2756944444444,0
"3119","53209.4",24.1193306671643,-0.0860198785924482,409921.116666667,"p",2016-10-06 01:07:00,1142871.08297288,-1.06212261734778,5066562.99285668,-61.2275506287067,0.204890214505232,6.90866846794663,0.204890214505232,6.90866846794663,61.2367623282382,1142871.08297288,5066562.99285668,-1.408163265,"Post","Carson","2016",16.2965277777778,1
"7105","53209.4",7.08103522753536,-2.48851343639571,409921.616666667,"p",2016-10-06 01:37:00,1142868.68920107,-8.1653118051949,5066538.99260734,-12.0865363169929,0.247830587297049,4.000063749492,0.247830587297049,4.000063749492,14.5861810292497,1142868.68920107,5066538.99260734,-1.408163265,"Post","Carson","2016",16.3173611111111,1
"11104","53209.4",9.31825789460507,2.35980318634487,409922.116666667,"p",2016-10-06 02:07:00,1142864.96591329,-4.95296915077514,5066545.01574506,-7.65905075395127,0.0839047078536121,5.82302241108516,0.0839047078536121,5.82302241108516,9.12101758907041,1142864.96591329,5066545.01574506,-1.408163265,"Post","Carson","2016",16.3381944444444,2
"121031","53209.4",14.5957891309385,0.105413055742744,409922.616666667,"p",2016-10-06 02:37:00,1142862.85861222,-3.68976946526407,5066535.9388947,-26.0319690340987,4.16787955680104,11.7405208572703,4.16787955680104,11.7405208572703,26.2921625299074,1142862.85861222,5066535.9388947,-1.408163265,"Post","Carson","2016",16.3590277777778,2
"131041","53209.4",12.8159610876127,-0.0397550344725528,409923.116666667,"p",2016-10-06 03:07:00,1142861.07208519,-3.65616380143608,5066521.45285378,-29.5269907922945,5.97965801697722,10.4143905246539,5.97965801697722,10.4143905246539,29.7524909711973,1142861.07208519,5066521.45285378,-1.408163265,"Post","Carson","2016",16.3798611111111,3
"14104","53209.4",4.4705268304101,-0.572491591374596,409923.616666667,"p",2016-10-06 03:37:00,1142858.99911408,-4.84778779571414,5066508.80565451,-18.5980140899002,3.73431921506451,11.8775578297898,3.73431921506451,11.8775578297898,19.2194478224636,1142858.99911408,5066508.80565451,-1.408163265,"Post","Carson","2016",16.4006944444444,3
"16103","53209.4",14.7578878035603,-2.26416925904012,409924.116666667,"p",2016-10-06 04:07:00,1142856.0013871,-7.05297594301651,5066505.48914383,8.4745938038649,0.15681198933755,2.95902686706289,0.15681198933755,2.95902686706289,11.0255707241519,1142856.0013871,5066505.48914383,-1.408163265,"Post","Carson","2016",16.4215277777778,4
"18104","53209.4",23.9498701904546,0.22311352401602,409924.616666667,"p",2016-10-06 04:37:00,1142853.90595263,-5.55257685295191,5066520.09751153,43.8328785006816,2.26042916279188,7.66834727956422,2.26042916279188,7.66834727956422,44.183168145386,1142853.90595263,5066520.09751153,-1.408163265,"Post","Carson","2016",16.4423611111111,4
"1996","53209.4",28.072048947729,0.711904597894745,409925.116666667,"p",2016-10-06 05:07:00,1142845.34403489,-34.0236736744448,5066542.46467154,38.8316867874411,0.331722775823428,7.79602783473738,0.331722775823428,7.79602783473738,51.6285799636503,1142845.34403489,5066542.46467154,-1.408163265,"Post","Carson","2016",16.4631944444444,5
"2220","53209.4",10.4526400244972,0.615980389134901,409925.616666667,"p",2016-10-06 05:37:00,1142820.619,-42.4465334645458,5066555.758,11.2080968649991,0,4.68907027032012,0,4.68907027032012,43.9013626040469,1142820.619,5066555.758,-1.408163265,"Post","Carson","2016",16.4840277777778,5
"25191","53209.4",8.21234882179434,1.66780873711444,409926.116666667,"p",2016-10-06 06:07:00,1142810.24490807,-5.92699027475534,5066554.47897686,-11.7786468748825,2.87723304582719,10.5963135098958,2.87723304582719,10.5963135098958,13.1858157093228,1142810.24490807,5066554.47897686,-1.41332137238462,"Post","Carson","2016",16.5048611111111,6
"2620","53209.4",10.3883338523281,0.512704199555242,409926.616666667,"p",2016-10-06 06:37:00,1142812.03454911,10.842039908394,5066546.46399975,-17.9989897857975,4.17160640521131,9.45769263615603,4.17160640521131,9.45769263615603,21.0122217455568,1142812.03454911,5066546.46399975,-1.42004933853846,"Post","Carson","2016",16.5256944444444,6
"2720","53209.4",5.71126710835316,0.029980280006691,409927.116666667,"p",2016-10-06 07:07:00,1142818.98067712,14.9193353815836,5066538.73944242,-10.6045557682218,1.09573263162142,10.2464501169917,1.09573263162142,10.2464501169917,18.3041845289403,1142818.98067712,5066538.73944242,-1.42677730469231,"Post","Carson","2016",16.5465277777778,7
"3019","53209.4",9.11115483639752,-1.26161932852831,409927.616666667,"p",2016-10-06 07:37:00,1142822.92508322,-6.99510097396414,5066534.60903899,-16.0222690840205,0.403844029298441,4.38471321753202,0.403844029298441,4.38471321753202,17.4826927055506,1142822.92508322,5066534.60903899,-1.428571429,"Post","Carson","2016",16.5673611111111,7
"3220","53209.4",6.23584045271571,0.045754163729113,409928.116666667,"p",2016-10-06 08:07:00,1142818.56295009,-7.02043087987129,5066526.60998049,-13.3383392188049,2.44678360301846,9.09812837895795,2.44678360301846,9.09812837895795,15.0730800719349,1142818.56295009,5066526.60998049,-1.4224489798,"Post","Carson","2016",16.5881944444444,8
"3319","53209.4",4.42957237549917,0.060653175412489,409928.616666667,"p",2016-10-06 08:37:00,1142815.83095412,-4.18193018655555,5066521.00445605,-9.49803634718881,2.2187721829877,9.32323656248194,2.2187721829877,9.32323656248194,10.3779205305179,1142815.83095412,5066521.00445605,-1.4137026238,"Post","Carson","2016",16.6090277777778,8
"35191","53209.4",3.13372141265467,-1.66062232913882,409929.116666667,"p",2016-10-06 09:07:00,1142814.13523703,-2.79007353027221,5066516.91231053,-4.98483180937461,0.0716937933157397,4.66825127858388,0.0716937933157397,4.66825127858388,5.71253520532509,1142814.13523703,5066516.91231053,-1.42687074866667,"Post","Carson","2016",16.6298611111111,9
"3917","53209.4",9.2923692249267,-0.116454330032408,409929.616666667,"p",2016-10-06 09:37:00,1142811.35951571,-9.19844277738984,5066518.36681424,8.06487626428783,0.886431046387704,5.37236353944891,0.886431046387704,5.37236353944891,12.2332979481082,1142811.35951571,5066518.36681424,-1.428571429,"Post","Carson","2016",16.6506944444444,9
"41171","53209.4",14.1877567505322,0.0421731845755011,409930.116666667,"p",2016-10-06 10:07:00,1142803.68560098,-21.0617008232105,5066523.60696297,12.6102755552861,2.83803805471315,11.1923402378591,2.83803805471315,11.1923402378591,24.5482034199384,1142803.68560098,5066523.60696297,-1.42453231320833,"Post","Carson","2016",16.6715277777778,10
"4217","53209.4",16.1483993139517,-0.140368240119915,409930.616666667,"p",2016-10-06 10:37:00,1142791.64203045,-25.7553426893219,5066531.10661965,17.6000372462854,4.78996868465755,9.65698244794926,4.78996868465755,9.65698244794926,31.1945345872485,1142791.64203045,5066531.10661965,-1.41815476195833,"Post","Carson","2016",16.6923611111111,10
"4317","53209.4",16.8456561785857,-0.326731666714165,409931.116666667,"p",2016-10-06 11:07:00,1142779.2632114,-22.4170226986207,5066541.47655887,24.2140757461679,2.32125827946827,11.140066427091,2.32125827946827,11.140066427091,32.9976418992574,1142779.2632114,5066541.47655887,-1.41177721070833,"Post","Carson","2016",16.7131944444444,11
"4617","53209.4",19.3731412828795,-0.320513989438637,409931.616666667,"p",2016-10-06 11:37:00,1142770.50499116,-12.3363187098914,5066555.86647583,35.060411982538,0.218082553176544,7.3188202601239,0.218082553176544,7.3188202601239,37.1674218597055,1142770.50499116,5066555.86647583,-1.408163265,"Post","Carson","2016",16.7340277777778,11
"47171","53209.4",11.800510099361,-0.061642754732175,409932.116666667,"p",2016-10-06 12:07:00,1142766.15947123,-5.72160565950806,5066574.74596364,35.3288234319345,1.57198282433365,7.46731076090985,1.57198282433365,7.46731076090985,35.7891399227156,1142766.15947123,5066574.74596364,-1.408163265,"Post","Carson","2016",16.7548611111111,12
"49161","53209.4",0.261553053831595,-0.229630729658028,409932.616666667,"p",2016-10-06 12:37:00,1142764.226,-2.05306808374869,5066586.387,9.47685468441932,0,6.46258230121675,0,6.46258230121675,9.6966934192078,1142764.226,5066586.387,-1.408163265,"Post","Carson","2016",16.7756944444444,12
"5115","53209.4",3.65494512857937,-2.78016914278207,409933.116666667,"p",2016-10-06 13:07:00,1142764.243,1.96711359543244,5066586.648,-5.02268804730996,0,7.5365754822731,0,7.5365754822731,5.39415712766373,1142764.243,5066586.648,-1.408163265,"Post","Carson","2016",16.7965277777778,13
"5415","53209.4",5.01158753926424,-0.219627379018913,409933.616666667,"p",2016-10-06 13:37:00,1142765.31046763,0.95022510705024,5066583.15241181,-8.73862713056967,0.923985930628816,10.689389599037,0.923985930628816,10.689389599037,8.79013833117528,1142765.31046763,5066583.15241181,-1.408163265,"Post","Carson","2016",16.8173611111111,13
"55151","53209.4",6.39534591859999,0.362259148665516,409934.116666667,"p",2016-10-06 14:07:00,1142765.69474898,1.82799801354432,5066578.15557907,-11.0073251143906,4.61432660309172,10.2103927446499,4.61432660309172,10.2103927446499,11.1580815067563,1142765.69474898,5066578.15557907,-1.408163265,"Post","Carson","2016",16.8381944444444,14
"5615","53209.4",10.894213104107,0.553980485098361,409934.616666667,"p",2016-10-06 14:37:00,1142768.41306723,10.3861246250984,5066572.36669357,-11.9406888731461,4.15087581119937,10.6492168726156,4.15087581119937,10.6492168726156,15.8256638247295,1142768.41306723,5066572.36669357,-1.408163265,"Post","Carson","2016",16.8590277777778,14
"5815","53209.4",16.5138787036194,0.254033652447593,409935.116666667,"p",2016-10-06 15:07:00,1142777.53876559,27.6316153692103,5066566.41644075,-11.6545161655694,0.347116695075302,10.40879628007,0.347116695075302,10.40879628007,29.9888965279735,1142777.53876559,5066566.41644075,-1.408163265,"Post","Carson","2016",16.8798611111111,15
"5915","53209.4",7.60613834334223,-0.00560070050402606,409935.616666667,"p",2016-10-06 15:37:00,1142793.19463328,29.0702887174775,5066561.1626805,-8.72465734165945,1.58808060248843,8.01648177194959,1.58808060248843,8.01648177194959,30.3512986846835,1142793.19463328,5066561.1626805,-1.408163265,"Post","Carson","2016",16.9006944444444,15
"6215","53209.4",8.08599412866191,3.11427387215495,409936.116666667,"p",2016-10-06 16:07:00,1142800.39191397,-6.11163189131095,5066558.7024994,1.51729416361175,0.34423828956117,3.92501464965419,0.34423828956117,3.92501464965419,6.29716014992627,1142800.39191397,5066558.7024994,-1.408163265,"Post","Carson","2016",16.9215277777778,16
"6415","53209.4",8.17832183670054,-0.17639991528983,409936.616666667,"p",2016-10-06 16:37:00,1142792.81486682,-17.9548163728523,5066561.52591178,7.52527266994497,0.313033544528378,6.08943347118597,0.313033544528378,6.08943347118597,19.4680548524979,1142792.81486682,5066561.52591178,-1.408163265,"Post","Carson","2016",16.9423611111111,16
"7214","53209.4",9.79969411049762,0.118678716021092,409937.116666667,"p",2016-10-06 17:07:00,1142785.77135581,-12.2785474768529,5066565.68210003,9.64589436603009,0.0388587184554509,2.45036527889211,0.0388587184554509,2.45036527889211,15.6142885288425,1142785.77135581,5066565.68210003,-1.408163265,"Post","Carson","2016",16.9631944444444,17
"7715","53209.4",12.3971005045329,0.506231196982284,409937.616666667,"p",2016-10-06 17:37:00,1142776.80116545,-28.541890970195,5066569.62794462,0.906054929224197,0.390422847692089,5.07819456106203,0.390422847692089,5.07819456106203,28.5562685883375,1142776.80116545,5066569.62794462,-1.408163265,"Post","Carson","2016",16.9840277777778,17
"8215","53209.4",14.5457122725002,1.56475885352754,409938.116666667,"p",2016-10-06 18:07:00,1142764.45628925,-4.90380538821051,5066568.49122459,-23.0477891234713,0.223271135617661,4.15133592955328,0.223271135617661,4.15133592955328,23.5636985799226,1142764.45628925,5066568.49122459,-1.428571429,"Post","Carson","2016",17.0048611111111,18
"8415","53209.4",8.63418674138855,0.0971221035969376,409938.616666667,"p",2016-10-06 18:37:00,1142765.70254749,4.66763790048638,5066553.99899958,-26.5985983398285,2.29440842048664,8.39567805480891,2.29440842048664,8.39567805480891,27.0050416999046,1142765.70254749,5066553.99899958,-1.428571429,"Post","Carson","2016",17.0256944444444,18
"85141","53209.4",6.68779634764351,-2.95812554705091,409939.116666667,"p",2016-10-06 19:07:00,1142767.27300138,-0.0640929799653364,5066545.50883732,-3.84283073652233,1.17727227097218,9.64284138623051,1.17727227097218,9.64284138623051,3.84336518947154,1142767.27300138,5066545.50883732,-1.428571429,"Post","Carson","2016",17.0465277777778,19
"8714","53209.4",11.8318312026995,-0.194358902872539,409939.616666667,"p",2016-10-06 19:37:00,1142764.87722125,-7.20662899560355,5066551.75278299,23.670382176941,1.50915207981171,6.69339301102214,1.50915207981171,6.69339301102214,24.7431302361427,1142764.87722125,5066551.75278299,-1.428571429,"Post","Carson","2016",17.0673611111111,19
"89141","53209.4",17.0293921087463,-0.320277533063903,409940.116666667,"p",2016-10-06 20:07:00,1142762.852,-1.40825884259004,5066563.41,27.8123080365345,0,5.64735159167552,0,5.64735159167552,27.8479383669027,1142762.852,5066563.41,-1.428571429,"Post","Carson","2016",17.0881944444444,20
"92151","53209.4",22.0831120834674,0.178646269632316,409940.616666667,"p",2016-10-06 20:37:00,1142765.36759415,14.6578004810729,5066580.25256458,37.0873514409662,0.154563902642241,4.89989999897957,0.154563902642241,4.89989999897957,39.8788509344073,1142765.36759415,5066580.25256458,-1.428571429,"Post","Carson","2016",17.1090277777778,20
"98151","53209.4",22.7056784120905,1.01098367855028,409941.116666667,"p",2016-10-06 21:07:00,1142764.6967472,-40.5187406015878,5066602.32548472,29.633130734177,0.0737563556583431,4.85943000772724,0.0737563556583431,4.85943000772724,50.1985136936103,1142764.6967472,5066602.32548472,-1.428571429,"Post","Carson","2016",17.1298611111111,21
"10115","53209.4",11.2531590260036,-0.144559234039056,409941.616666667,"p",2016-10-06 21:37:00,1142745.09958428,-31.9997949354605,5066613.7927877,20.3791496217134,0.444567205268225,4.36320409790787,0.444567205268225,4.36320409790787,37.9380628816985,1142745.09958428,5066613.7927877,-1.428571429,"Post","Carson","2016",17.1506944444444,21
"10615","53209.4",23.7082529354413,0.187478737340435,409942.116666667,"p",2016-10-06 22:07:00,1142736.30705937,-14.2909383420083,5066620.8159703,13.0533730960517,0.0657267069006199,2.38113838321085,0.0657267069006199,2.38113838321085,19.355140606046,1142736.30705937,5066620.8159703,-1.428571429,"Post","Carson","2016",17.1715277777778,22
